
#THIS HAS THE CORRECT DATA!!



id,organization_id,url,type,species,breeds,colors,age,gender,size,coat,attributes,environment,tags,name,description,organization_animal_id,photos,primary_photo_cropped,videos,status,status_changed_at,published_at,distance,contact,_links
48727237,WA650,https://www.petfinder.com/dog/buzz-48727237/wa/seattle/dog-gone-seattle-wa650/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'German Shepherd Dog', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Adult,Male,Large,,"{'spayed_neutered': False, 'house_trained': True, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': True, 'cats': None}",[],Buzz,"Animal Profile:
Buzz arrived in Seattle on Sunday 6/14 from California. He is estimated to be 3 years old and...",15734007-A1585591,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727237/1/?bust=1596935557&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727237/1/?bust=1596935557&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727237/1/?bust=1596935557&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727237/1/?bust=1596935557'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727237/2/?bust=1596935551&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727237/2/?bust=1596935551&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727237/2/?bust=1596935551&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727237/2/?bust=1596935551'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727237/3/?bust=1596935553&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727237/3/?bust=1596935553&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727237/3/?bust=1596935553&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727237/3/?bust=1596935553'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727237/1/?bust=1596935557&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727237/1/?bust=1596935557&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727237/1/?bust=1596935557&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727237/1/?bust=1596935557'}",[],adopted,2020-08-09T01:02:25+0000,2020-08-09T01:02:25+0000,,"{'email': 'adopt@doggoneseattle.org', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Seattle', 'state': 'WA', 'postcode': '98165', 'country': 'US'}}","{'self': {'href': '/v2/animals/48727237'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/wa650'}}"
48727186,GA48,https://www.petfinder.com/cat/adriene-48727186/ga/fayetteville/rescuecats-inc-ga48/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Cat,Cat,"{'primary': 'Calico', 'secondary': 'Domestic Short Hair', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Female,Small,,"{'spayed_neutered': True, 'house_trained': True, 'declawed': False, 'special_needs': False, 'shots_current': True}","{'children': True, 'dogs': None, 'cats': True}",[],Adriene,"Date of birth: 5/9/20.
Photo taken: 7/21/20.
Very sweet kitten.
She has been spayed, treated for fleas &amp;amp; worms, tested...",15936366,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727186/1/?bust=1596934862&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727186/1/?bust=1596934862&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727186/1/?bust=1596934862&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727186/1/?bust=1596934862'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727186/2/?bust=1596934849&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727186/2/?bust=1596934849&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727186/2/?bust=1596934849&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727186/2/?bust=1596934849'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727186/3/?bust=1596934865&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727186/3/?bust=1596934865&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727186/3/?bust=1596934865&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727186/3/?bust=1596934865'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727186/1/?bust=1596934862&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727186/1/?bust=1596934862&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727186/1/?bust=1596934862&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727186/1/?bust=1596934862'}",[],adopted,2020-08-09T00:50:39+0000,2020-08-09T00:50:39+0000,,"{'email': 'rescuecats@hotmail.com', 'phone': '(678) 817-9647', 'address': {'address1': None, 'address2': None, 'city': 'Fayetteville', 'state': 'GA', 'postcode': '30214', 'country': 'US'}}","{'self': {'href': '/v2/animals/48727186'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/ga48'}}"
48727163,TX1334,https://www.petfinder.com/cat/rocky-2-48727163/tx/austin/austin-siamese-rescue-tx1334/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Cat,Cat,"{'primary': 'Snowshoe', 'secondary': 'Siamese', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Adult,Male,Large,,"{'spayed_neutered': True, 'house_trained': True, 'declawed': False, 'special_needs': False, 'shots_current': True}","{'children': True, 'dogs': None, 'cats': True}",[],Rocky 2,"You can fill out an adoption application online on our official website.SERIOUSLY ADORABLE!ADOPTED!!!!

Are you looking for a companion that...",2446935-ASR0312,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727163/1/?bust=1596934596&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727163/1/?bust=1596934596&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727163/1/?bust=1596934596&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727163/1/?bust=1596934596'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727163/3/?bust=1596934597&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727163/3/?bust=1596934597&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727163/3/?bust=1596934597&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727163/3/?bust=1596934597'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727163/2/?bust=1596934597&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727163/2/?bust=1596934597&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727163/2/?bust=1596934597&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727163/2/?bust=1596934597'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727163/1/?bust=1596934596&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727163/1/?bust=1596934596&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727163/1/?bust=1596934596&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727163/1/?bust=1596934596'}",[],adopted,2020-08-09T00:46:23+0000,2020-08-09T00:46:23+0000,,"{'email': 'loveasiamese2@yahoo.com', 'phone': '512-354-7875', 'address': {'address1': 'P.O. Box 13474', 'address2': None, 'city': 'Austin', 'state': 'TX', 'postcode': '78711', 'country': 'US'}}","{'self': {'href': '/v2/animals/48727163'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/tx1334'}}"
48727125,NJ244,https://www.petfinder.com/dog/larry-48727125/nj/cherry-hill/greyhound-friends-of-new-jersey-inc-nj244/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'Greyhound', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Male,Medium,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Larry,You can fill out an adoption application online on our official website.Larry is a very handsome young boy. He is...,15936316,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727125/1/?bust=1596933731&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727125/1/?bust=1596933731&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727125/1/?bust=1596933731&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727125/1/?bust=1596933731'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727125/3/?bust=1596933731&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727125/3/?bust=1596933731&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727125/3/?bust=1596933731&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727125/3/?bust=1596933731'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727125/2/?bust=1596933732&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727125/2/?bust=1596933732&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727125/2/?bust=1596933732&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727125/2/?bust=1596933732'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727125/1/?bust=1596933731&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727125/1/?bust=1596933731&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727125/1/?bust=1596933731&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727125/1/?bust=1596933731'}",[],adopted,2020-08-09T00:32:05+0000,2020-08-09T00:32:05+0000,,"{'email': 'Lelyman7@verizon.net', 'phone': '732-356-4370', 'address': {'address1': 'PO Box 4416', 'address2': None, 'city': 'Cherry Hill', 'state': 'NJ', 'postcode': '08034', 'country': 'US'}}","{'self': {'href': '/v2/animals/48727125'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/nj244'}}"
48727122,AZ108,https://www.petfinder.com/dog/bunsen-48727122/az/phoenix/az-small-dog-rescue-az108/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'Chihuahua', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Male,Medium,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': True, 'cats': None}",[],Bunsen,"WEEKEND ADOPTION EVENT LOCATIONS - Many animals available for adoption!

Saturdays 10:30am to 3pm at Petco at Tatum &amp;amp; Bell...",15865381-D200905,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727122/1/?bust=1596933675&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727122/1/?bust=1596933675&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727122/1/?bust=1596933675&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727122/1/?bust=1596933675'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727122/1/?bust=1596933675&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727122/1/?bust=1596933675&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727122/1/?bust=1596933675&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727122/1/?bust=1596933675'}",[],adopted,2020-08-09T00:31:08+0000,2020-08-09T00:31:08+0000,,"{'email': 'info@azsmalldog.org', 'phone': '(602) 944-2440', 'address': {'address1': '1102 W Hatcher Road', 'address2': None, 'city': 'Phoenix', 'state': 'AZ', 'postcode': '85021', 'country': 'US'}}","{'self': {'href': '/v2/animals/48727122'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/az108'}}"
48727124,AZ108,https://www.petfinder.com/dog/lena-48727124/az/phoenix/az-small-dog-rescue-az108/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'Chihuahua', 'secondary': 'Pomeranian', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Senior,Female,Medium,,"{'spayed_neutered': True, 'house_trained': True, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': True, 'cats': None}",[],Lena,Lena is a sweet 12 year old Chihuahua/Pomeranian mix looking for her forever home. She weighs just under 15 pounds...,15673920-D200597,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727124/1/?bust=1596933675&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727124/1/?bust=1596933675&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727124/1/?bust=1596933675&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727124/1/?bust=1596933675'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727124/3/?bust=1596933673&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727124/3/?bust=1596933673&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727124/3/?bust=1596933673&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727124/3/?bust=1596933673'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727124/2/?bust=1596933675&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727124/2/?bust=1596933675&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727124/2/?bust=1596933675&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727124/2/?bust=1596933675'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727124/1/?bust=1596933675&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727124/1/?bust=1596933675&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727124/1/?bust=1596933675&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48727124/1/?bust=1596933675'}",[],adopted,2020-08-09T00:31:08+0000,2020-08-09T00:31:08+0000,,"{'email': 'info@azsmalldog.org', 'phone': '(602) 944-2440', 'address': {'address1': '1102 W Hatcher Road', 'address2': None, 'city': 'Phoenix', 'state': 'AZ', 'postcode': '85021', 'country': 'US'}}","{'self': {'href': '/v2/animals/48727124'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/az108'}}"
id,organization_id,url,type,species,breeds,colors,age,gender,size,coat,attributes,environment,tags,name,description,organization_animal_id,photos,primary_photo_cropped,videos,status,status_changed_at,published_at,distance,contact,_links
48719832,MN330,https://www.petfinder.com/dog/pansy-48719832/mn/brooklyn-center/no-dog-left-behind-rescue-h-mn330/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'Rat Terrier', 'secondary': 'Border Collie', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Female,Medium,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': True, 'dogs': True, 'cats': True}",[],Pansy,"You can fill out an adoption application online on our official website.
Hi, my name is Pansy! I am a...",15860243-3348,[],,[],adopted,2020-08-08T03:52:18+0000,2020-08-08T03:52:18+0000,,"{'email': 'info@NDLBrescue.org', 'phone': '(612) 354-6352', 'address': {'address1': 'PO Box 29461', 'address2': None, 'city': 'Brooklyn Center', 'state': 'MN', 'postcode': '55429', 'country': 'US'}}","{'self': {'href': '/v2/animals/48719832'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/mn330'}}"
48719815,FL1388,https://www.petfinder.com/dog/inky-48719815/fl/pensacola/amazing-grace-bully-rescue-fl1388/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'Chihuahua', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Female,Medium,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Inky,"You can fill out an adoption application online on our official website.

Amazing Grace Bully Rescue is a foster based...",15933667,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719815/1/?bust=1596859105&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719815/1/?bust=1596859105&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719815/1/?bust=1596859105&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719815/1/?bust=1596859105'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719815/1/?bust=1596859105&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719815/1/?bust=1596859105&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719815/1/?bust=1596859105&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719815/1/?bust=1596859105'}",[],adopted,2020-08-08T03:48:19+0000,2020-08-08T03:48:19+0000,,"{'email': 'amazinggracebullyrescue@gmail.com', 'phone': '(850) 723-2037', 'address': {'address1': None, 'address2': None, 'city': 'Pensacola', 'state': 'FL', 'postcode': '32526', 'country': 'US'}}","{'self': {'href': '/v2/animals/48719815'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/fl1388'}}"
48719814,FL1388,https://www.petfinder.com/dog/mercedes-48719814/fl/pensacola/amazing-grace-bully-rescue-fl1388/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'Yorkshire Terrier', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Female,Medium,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Mercedes,"You can fill out an adoption application online on our official website.

Amazing Grace Bully Rescue is a foster based...",15933660,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719814/1/?bust=1596859106&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719814/1/?bust=1596859106&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719814/1/?bust=1596859106&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719814/1/?bust=1596859106'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719814/1/?bust=1596859106&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719814/1/?bust=1596859106&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719814/1/?bust=1596859106&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719814/1/?bust=1596859106'}",[],adopted,2020-08-08T03:48:19+0000,2020-08-08T03:48:19+0000,,"{'email': 'amazinggracebullyrescue@gmail.com', 'phone': '(850) 723-2037', 'address': {'address1': None, 'address2': None, 'city': 'Pensacola', 'state': 'FL', 'postcode': '32526', 'country': 'US'}}","{'self': {'href': '/v2/animals/48719814'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/fl1388'}}"
48719813,FL1388,https://www.petfinder.com/dog/gizmo-48719813/fl/pensacola/amazing-grace-bully-rescue-fl1388/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'Yorkshire Terrier', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Male,Medium,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Gizmo,"You can fill out an adoption application online on our official website.

Amazing Grace Bully Rescue is a foster based...",15933685,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719813/1/?bust=1596859105&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719813/1/?bust=1596859105&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719813/1/?bust=1596859105&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719813/1/?bust=1596859105'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719813/1/?bust=1596859105&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719813/1/?bust=1596859105&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719813/1/?bust=1596859105&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719813/1/?bust=1596859105'}",[],adopted,2020-08-08T03:48:18+0000,2020-08-08T03:48:18+0000,,"{'email': 'amazinggracebullyrescue@gmail.com', 'phone': '(850) 723-2037', 'address': {'address1': None, 'address2': None, 'city': 'Pensacola', 'state': 'FL', 'postcode': '32526', 'country': 'US'}}","{'self': {'href': '/v2/animals/48719813'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/fl1388'}}"
48719794,MN262,https://www.petfinder.com/cat/cookie-48719794/mn/blue-earth/faribault-county-humane-society-mn262/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Cat,Cat,"{'primary': 'Domestic Short Hair', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Female,Medium,Short,"{'spayed_neutered': False, 'house_trained': False, 'declawed': False, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Cookie,,,[],,[],adopted,2020-08-08T03:45:34+0000,2020-08-08T03:41:01+0000,,"{'email': 'fchspaws@gmail.com', 'phone': None, 'address': {'address1': '521 N Grant Street', 'address2': None, 'city': 'Blue Earth', 'state': 'MN', 'postcode': '56013', 'country': 'US'}}","{'self': {'href': '/v2/animals/48719794'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/mn262'}}"
48719781,TX2153,https://www.petfinder.com/dog/ponyo-48719781/tx/houston/honoring-hope-and-faith-rescue-inc-tx2153/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'Border Collie', 'secondary': 'Labrador Retriever', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Female,Large,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': True, 'dogs': True, 'cats': True}",[],Ponyo,Ponyo is a 2.5-month-old female puppy available for foster to adopt in the Greater Houston area. Apply at hhfrescue.org.,15567850-20-0058,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719781/1/?bust=1596858310&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719781/1/?bust=1596858310&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719781/1/?bust=1596858310&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719781/1/?bust=1596858310'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719781/2/?bust=1596858311&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719781/2/?bust=1596858311&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719781/2/?bust=1596858311&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719781/2/?bust=1596858311'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719781/3/?bust=1596858312&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719781/3/?bust=1596858312&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719781/3/?bust=1596858312&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719781/3/?bust=1596858312'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719781/1/?bust=1596858310&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719781/1/?bust=1596858310&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719781/1/?bust=1596858310&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48719781/1/?bust=1596858310'}",[],adopted,2020-08-08T03:35:05+0000,2020-08-08T03:35:05+0000,,"{'email': 'hhfrescue@gmail.com', 'phone': '(866) 774-4673', 'address': {'address1': None, 'address2': None, 'city': 'Houston', 'state': 'TX', 'postcode': '77095', 'country': 'US'}}","{'self': {'href': '/v2/animals/48719781'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/tx2153'}}"
