id,organization_id,url,type,species,breeds,colors,age,gender,size,coat,attributes,environment,tags,name,description,organization_animal_id,photos,primary_photo_cropped,videos,status,status_changed_at,published_at,distance,contact,_links,title,detail
48550003.0,MI582,https://www.petfinder.com/cat/kaylee-48550003/mi/ludington/mason-county-animal-control-mi582/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Cat,Cat,"{'primary': 'Domestic Short Hair', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Female,Medium,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': False, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Kaylee,"For more information about this cat, call Mason County Animal Control at 231-843-8644 from 9-noon, Mon, Tues, Fri, Sat, 3-6...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550003/1/?bust=1595338249&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550003/1/?bust=1595338249&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550003/1/?bust=1595338249&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550003/1/?bust=1595338249'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550003/1/?bust=1595338249&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550003/1/?bust=1595338249&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550003/1/?bust=1595338249&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550003/1/?bust=1595338249'}",[],adoptable,2020-07-21 13:30:58+00:00,2020-07-21 13:30:58+00:00,,"{'email': 'animalcontrol@masoncounty.net', 'phone': '(231) 843-8644', 'address': {'address1': '305 N.Meyers Road', 'address2': None, 'city': 'Ludington', 'state': 'MI', 'postcode': '49431', 'country': 'US'}}","{'self': {'href': '/v2/animals/48550003'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/mi582'}}",,
48549672.0,NC314,https://www.petfinder.com/cat/mufasa-48549672/nc/rutherfordton/rutherford-county-humane-society-nc314/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Cat,Cat,"{'primary': 'Tabby', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': 'Tabby (Orange / Red)', 'secondary': None, 'tertiary': None}",Baby,Male,Medium,,"{'spayed_neutered': False, 'house_trained': True, 'declawed': False, 'special_needs': False, 'shots_current': True}","{'children': True, 'dogs': None, 'cats': True}",[],Mufasa,Mufasa is a male born May 16 2020. He has been bottle fed from week old. He is litter box...,15861087,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549672/1/?bust=1597170486&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549672/1/?bust=1597170486&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549672/1/?bust=1597170486&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549672/1/?bust=1597170486'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549672/1/?bust=1597170486&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549672/1/?bust=1597170486&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549672/1/?bust=1597170486&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549672/1/?bust=1597170486'}",[],adopted,2020-07-21 11:35:52+00:00,2020-07-21 11:35:52+00:00,,"{'email': 'mewoof@bellsouth.net', 'phone': None, 'address': {'address1': 'PO Box 998', 'address2': None, 'city': 'Rutherfordton', 'state': 'NC', 'postcode': '28139', 'country': 'US'}}","{'self': {'href': '/v2/animals/48549672'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/nc314'}}",,
48549760.0,MN245,https://www.petfinder.com/cat/fish-48549760/mn/rochester/camp-companion-mn245/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Cat,Cat,"{'primary': 'Domestic Short Hair', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': 'Black', 'secondary': None, 'tertiary': None}",Adult,Female,Small,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': False, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': None, 'cats': None}",['Declawed'],Fish,Fish is an attention seeker waiting to find her soulmate. She was found wondering around outside before a kind person...,CCMN-A-2235,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549760/1/?bust=1597182028&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549760/1/?bust=1597182028&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549760/1/?bust=1597182028&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549760/1/?bust=1597182028'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549760/1/?bust=1597182028&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549760/1/?bust=1597182028&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549760/1/?bust=1597182028&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549760/1/?bust=1597182028'}",[],adoptable,2020-07-21 12:30:26+00:00,2020-07-21 12:30:26+00:00,,"{'email': 'michele@campcompanion.org', 'phone': '(507) 951-7801', 'address': {'address1': 'P. O. Box 7478', 'address2': None, 'city': 'Rochester', 'state': 'MN', 'postcode': '55903', 'country': 'US'}}","{'self': {'href': '/v2/animals/48549760'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/mn245'}}",,
48549625.0,KS279,https://www.petfinder.com/dog/nitro-48549625/ks/merriam/rescue-k-911-ks279/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'Mastiff', 'secondary': 'American Staffordshire Terrier', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Male,Large,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': True, 'dogs': True, 'cats': None}",[],Nitro,Nitro has had a horrible puppyhood. He has made it to rescue and we are working on getting some weight...,15861066,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549625/1/?bust=1597105924&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549625/1/?bust=1597105924&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549625/1/?bust=1597105924&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549625/1/?bust=1597105924'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549625/1/?bust=1597105924&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549625/1/?bust=1597105924&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549625/1/?bust=1597105924&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549625/1/?bust=1597105924'}",[],adoptable,2020-07-21 11:06:42+00:00,2020-07-21 11:06:42+00:00,,"{'email': 'rescuek911@yahoo.com', 'phone': '(913) 543-1364', 'address': {'address1': None, 'address2': None, 'city': 'Merriam', 'state': 'KS', 'postcode': '66203', 'country': 'US'}}","{'self': {'href': '/v2/animals/48549625'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/ks279'}}",,
48549849.0,MD256,https://www.petfinder.com/cat/theodore-48549849/md/annapolis/spca-of-anne-arundel-county-md256/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Cat,Cat,"{'primary': 'Domestic Short Hair', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': 'Buff & White', 'secondary': None, 'tertiary': None}",Adult,Male,Large,Short,"{'spayed_neutered': True, 'house_trained': True, 'declawed': False, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': None, 'cats': None}",[],Theodore,,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549849/1/?bust=1595335997&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549849/1/?bust=1595335997&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549849/1/?bust=1595335997&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549849/1/?bust=1595335997'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549849/1/?bust=1595335997&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549849/1/?bust=1595335997&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549849/1/?bust=1595335997&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549849/1/?bust=1595335997'}",[],adopted,2020-08-05 23:58:39+00:00,2020-07-21 12:53:24+00:00,,"{'email': 'adoptions@aacspca.org', 'phone': '(410) 268-4388', 'address': {'address1': '1815 Bay Ridge Avenue', 'address2': None, 'city': 'Annapolis', 'state': 'MD', 'postcode': '21403', 'country': 'US'}}","{'self': {'href': '/v2/animals/48549849'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/md256'}}",,
48550107.0,TX990,https://www.petfinder.com/cat/marcello-48550107/tx/irving/dfw-purebred-rescue-tx990/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Cat,Cat,"{'primary': 'Domestic Short Hair', 'secondary': 'Tuxedo', 'mixed': True, 'unknown': False}","{'primary': 'Black & White / Tuxedo', 'secondary': None, 'tertiary': None}",Young,Male,Medium,,"{'spayed_neutered': True, 'house_trained': True, 'declawed': False, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': None, 'cats': True}",[],Marcello,Marcello is a sweet 5 month old kitten who was saved from a rural high kill shelter. He loves toys...,15861159,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550107/1/?bust=1597175827&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550107/1/?bust=1597175827&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550107/1/?bust=1597175827&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550107/1/?bust=1597175827'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550107/2/?bust=1597175829&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550107/2/?bust=1597175829&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550107/2/?bust=1597175829&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550107/2/?bust=1597175829'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550107/1/?bust=1597175827&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550107/1/?bust=1597175827&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550107/1/?bust=1597175827&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550107/1/?bust=1597175827'}",[],adoptable,2020-07-31 19:24:29+00:00,2020-07-21 13:37:45+00:00,,"{'email': 'dfwpbr@gmail.com', 'phone': '  ', 'address': {'address1': None, 'address2': None, 'city': 'Irving', 'state': 'TX', 'postcode': '75061', 'country': 'US'}}","{'self': {'href': '/v2/animals/48550107'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/tx990'}}",,
48549721.0,SC183,https://www.petfinder.com/dog/billy-48549721/sc/columbia/city-of-columbia-animal-services-sc183/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'Redbone Coonhound', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': 'Red / Chestnut / Orange', 'secondary': None, 'tertiary': None}",Baby,Male,Medium,Short,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': None, 'cats': None}",[],Billy,Billy is approximately 3 months old and currently weighs 30 lbs.,263405,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549721/1/?bust=1595333643&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549721/1/?bust=1595333643&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549721/1/?bust=1595333643&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549721/1/?bust=1595333643'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549721/1/?bust=1595333643&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549721/1/?bust=1595333643&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549721/1/?bust=1595333643&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549721/1/?bust=1595333643'}",[],adopted,2020-07-21 15:39:49+00:00,2020-07-21 12:15:10+00:00,,"{'email': None, 'phone': '(803) 776-7387', 'address': {'address1': None, 'address2': None, 'city': 'Columbia', 'state': 'SC', 'postcode': '29209', 'country': 'US'}}","{'self': {'href': '/v2/animals/48549721'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/sc183'}}",,
48549664.0,NC84,https://www.petfinder.com/cat/tweedle-dee-48549664/nc/monroe/humane-society-of-union-county-inc-nc84/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Cat,Cat,"{'primary': 'Domestic Short Hair', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': 'Gray & White', 'secondary': None, 'tertiary': None}",Baby,Male,Medium,Short,"{'spayed_neutered': False, 'house_trained': True, 'declawed': False, 'special_needs': False, 'shots_current': True}","{'children': True, 'dogs': True, 'cats': True}","['Loving', 'Playful', 'Active']",Tweedle Dee,This beautiful boy is Tweedle Dee! He is part of our Alice in Wonderland litter! Tweedle was born on 5/24/20...,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549664/1/?bust=1595330922&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549664/1/?bust=1595330922&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549664/1/?bust=1595330922&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549664/1/?bust=1595330922'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549664/2/?bust=1595330935&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549664/2/?bust=1595330935&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549664/2/?bust=1595330935&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549664/2/?bust=1595330935'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549664/3/?bust=1595330944&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549664/3/?bust=1595330944&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549664/3/?bust=1595330944&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549664/3/?bust=1595330944'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549664/1/?bust=1595330922&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549664/1/?bust=1595330922&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549664/1/?bust=1595330922&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549664/1/?bust=1595330922'}",[],adopted,2020-08-07 19:23:59+00:00,2020-07-21 11:29:36+00:00,,"{'email': 'hsucinfo@gmail.com', 'phone': '(704) 283-9126', 'address': {'address1': None, 'address2': None, 'city': 'Monroe', 'state': 'NC', 'postcode': '28112', 'country': 'US'}}","{'self': {'href': '/v2/animals/48549664'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/nc84'}}",,
48550015.0,CT243,https://www.petfinder.com/dog/delilah-pending-48550015/ct/westport/sweet-adoptables-ct243/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'Great Pyrenees', 'secondary': 'Greater Swiss Mountain Dog', 'mixed': True, 'unknown': False}","{'primary': 'Tricolor (Brown, Black, & White)', 'secondary': None, 'tertiary': None}",Senior,Female,Medium,Medium,"{'spayed_neutered': True, 'house_trained': True, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': True, 'dogs': True, 'cats': True}",[],Delilah PENDING,Delilah came to us from a high kill shelter in Georgia.  Where had she been? How long had she been...,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550015/1/?bust=1595338405&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550015/1/?bust=1595338405&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550015/1/?bust=1595338405&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550015/1/?bust=1595338405'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550015/2/?bust=1595338416&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550015/2/?bust=1595338416&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550015/2/?bust=1595338416&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550015/2/?bust=1595338416'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550015/3/?bust=1595338422&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550015/3/?bust=1595338422&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550015/3/?bust=1595338422&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550015/3/?bust=1595338422'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550015/4/?bust=1595338427&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550015/4/?bust=1595338427&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550015/4/?bust=1595338427&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550015/4/?bust=1595338427'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550015/5/?bust=1595340192&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550015/5/?bust=1595340192&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550015/5/?bust=1595340192&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550015/5/?bust=1595340192'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550015/1/?bust=1595338405&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550015/1/?bust=1595338405&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550015/1/?bust=1595338405&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550015/1/?bust=1595338405'}","[{'embed': '<iframe title=""Video"" src=""https://www.youtube.com/embed/aSd9hShqrEs?enablejsapi=1"" frameborder=""0"" allowfullscreen></iframe>'}]",adopted,2020-07-30 16:07:21+00:00,2020-07-21 14:05:31+00:00,,"{'email': 'sweetadoptables@ymail.com', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Westport', 'state': 'CT', 'postcode': '06880', 'country': 'US'}}","{'self': {'href': '/v2/animals/48550015'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/ct243'}}",,
48550201.0,MI1066,https://www.petfinder.com/dog/xena-48550201/mi/jackson/saving-innocent-souls-s-dot-is-mi1066/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'American Staffordshire Terrier', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': 'Bicolor', 'secondary': None, 'tertiary': None}",Adult,Female,Medium,Short,"{'spayed_neutered': True, 'house_trained': True, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': True, 'cats': False}",[],Xena,What can we say? Xena is an exceptional girl who didnt come from the best of backgrounds. Xena does very...,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550201/1/?bust=1595339468&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550201/1/?bust=1595339468&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550201/1/?bust=1595339468&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550201/1/?bust=1595339468'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550201/2/?bust=1595339546&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550201/2/?bust=1595339546&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550201/2/?bust=1595339546&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550201/2/?bust=1595339546'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550201/3/?bust=1595339555&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550201/3/?bust=1595339555&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550201/3/?bust=1595339555&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550201/3/?bust=1595339555'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550201/1/?bust=1595339468&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550201/1/?bust=1595339468&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550201/1/?bust=1595339468&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550201/1/?bust=1595339468'}",[],adoptable,2020-07-21 13:53:01+00:00,2020-07-21 13:53:01+00:00,,"{'email': 'jodianna032007@gmail.com', 'phone': '(517) 936-1067', 'address': {'address1': '950 W. Monroe St', 'address2': 'Suite 150', 'city': 'Jackson', 'state': 'MI', 'postcode': '49202', 'country': 'US'}}","{'self': {'href': '/v2/animals/48550201'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/mi1066'}}",,
48549974.0,FL1619,https://www.petfinder.com/cat/georgia-48549974/fl/fort-lauderdale/wonder-paws-rescue-fl1619/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Cat,Cat,"{'primary': 'Domestic Short Hair', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Female,Small,,"{'spayed_neutered': True, 'house_trained': True, 'declawed': False, 'special_needs': False, 'shots_current': True}","{'children': True, 'dogs': True, 'cats': True}",[],Georgia,Georgia was found on the streets without her mom. One of our amazing volunteers took her in and bottle fed...,14928077,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549974/1/?bust=1597236837&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549974/1/?bust=1597236837&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549974/1/?bust=1597236837&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549974/1/?bust=1597236837'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549974/3/?bust=1597236837&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549974/3/?bust=1597236837&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549974/3/?bust=1597236837&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549974/3/?bust=1597236837'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549974/2/?bust=1597236837&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549974/2/?bust=1597236837&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549974/2/?bust=1597236837&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549974/2/?bust=1597236837'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549974/1/?bust=1597236837&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549974/1/?bust=1597236837&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549974/1/?bust=1597236837&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549974/1/?bust=1597236837'}",[],adopted,2020-07-21 13:20:29+00:00,2020-07-21 13:20:29+00:00,,"{'email': 'wonderpawsrescue@gmail.com', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Fort Lauderdale', 'state': 'FL', 'postcode': '33303', 'country': 'US'}}","{'self': {'href': '/v2/animals/48549974'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/fl1619'}}",,
